protocol,hostname,topLevelDomain,primaryDomain,path,query,noOfQuery,ipaddress,hostnameLength,topLevelDomainLength,primaryDomainLength,pathLength,containsIp,no_of_dots,length_of_url,domainToken,pathToken,token_count,avg_token_length,path_token_count,avg_path_token,domain_token_count,largest_domain,avg_domain_token,malicious
http,fovkboz.cn,cn,fovkboz.cn,,,0,157.122.62.194,10,2,10,0,0,1,17,"fovkboz,cn",,2,4.5,0,0,2,7,4.5,0
http,fr.kuai-go.com,com,kuai-go.com,,,0,102.165.38.76,14,3,11,0,0,2,21,"fr,kuai-go,com",,3,4.0,0,0,3,7,4.0,0
http,fraserfrance.fr,fr,fraserfrance.fr,,,0,37.187.35.141,15,2,15,0,0,1,22,"fraserfrance,fr",,2,7.0,0,0,2,12,7.0,0
http,free-stuff-here.netne.net,net,netne.net,,,0,145.14.145.24,25,3,9,0,0,2,32,"free-stuff-here,netne,net",,3,7.666666666666667,0,0,3,15,7.666666666666667,0
http,free.getlyricsonline.com,com,getlyricsonline.com,,,0,74.113.237.180,24,3,19,0,0,2,31,"free,getlyricsonline,com",,3,7.333333333333333,0,0,3,15,7.333333333333333,0
http,free.smarterpassword.com,com,smarterpassword.com,,,0,74.113.233.180,24,3,19,0,0,2,31,"free,smarterpassword,com",,3,7.333333333333333,0,0,3,15,7.333333333333333,0
http,free.smarterpassword.com,com,smarterpassword.com,,,0,free500airtime.tk,24,3,19,0,1,1,24,"free,smarterpassword,com",,0,0,0,0,0,0,0,0
http,freedownloadseeker.com,com,freedownloadseeker.com,,,0,204.11.56.48,22,3,22,0,0,1,29,"freedownloadseeker,com",,2,10.5,0,0,2,18,10.5,0
http,freemovieplus.info,info,freemovieplus.info,,,0,172.96.184.165,18,4,18,0,0,1,25,"freemovieplus,info",,2,8.5,0,0,2,13,8.5,0
http,freerealplayer.com,com,freerealplayer.com,,,0,91.195.240.89,18,3,18,0,0,1,25,"freerealplayer,com",,2,8.5,0,0,2,14,8.5,0
http,frend4u.tk,tk,frend4u.tk,,,0,195.20.41.207,10,2,10,0,0,1,17,"frend4u,tk",,2,4.5,0,0,2,7,4.5,0
http,fresnotxseo.com,com,fresnotxseo.com,,,0,195.20.41.207,15,3,15,0,0,1,22,"fresnotxseo,com",,2,7.0,0,0,2,11,7.0,0
http,friseur-sissi.at,at,friseur-sissi.at,,,0,144.76.194.109,16,2,16,0,0,1,23,"friseur-sissi,at",,2,7.5,0,0,2,13,7.5,0
http,frontiercast84.club,club,frontiercast84.club,,,0,144.76.194.109,19,4,19,0,0,1,26,"frontiercast84,club",,2,9.0,0,0,2,14,9.0,0
http,frxwkf.loan,loan,frxwkf.loan,,,0,47.91.170.222,11,4,11,0,0,1,18,"frxwkf,loan",,2,5.0,0,0,2,6,5.0,0
http,frxwkf.loan,loan,frxwkf.loan,,,0,fsk0134.club,11,4,11,0,1,1,19,"frxwkf,loan",,0,0,0,0,0,0,0,0
http,ftp.xpg.com.br,com.br,xpg.com.br,,,0,187.17.122.141,14,6,10,0,0,3,21,"ftp,xpg,com,br",,4,2.75,0,0,4,3,2.75,0
http,fullbright-edu.com,com,fullbright-edu.com,,,0,187.17.122.141,18,3,18,0,0,1,25,"fullbright-edu,com",,2,8.5,0,0,2,14,8.5,0
http,funmobiles.tk,tk,funmobiles.tk,,,0,195.20.42.141,13,2,13,0,0,1,20,"funmobiles,tk",,2,6.0,0,0,2,10,6.0,0
http,futra.com.au,com.au,futra.com.au,,,0,122.201.80.175,12,6,12,0,0,2,19,"futra,com,au",,3,3.3333333333333335,0,0,3,5,3.3333333333333335,0
http,fvndjykluzvlpqi.jumpormumble.gdn,gdn,jumpormumble.gdn,,,0,122.201.80.175,32,3,16,0,0,2,39,"fvndjykluzvlpqi,jumpormumble,gdn",,3,10.0,0,0,3,15,10.0,0
http,fziegler.com,com,fziegler.com,,,0,216.146.46.11,12,3,12,0,0,1,19,"fziegler,com",,2,5.5,0,0,2,8,5.5,0
http,fziegler.com,com,fziegler.com,,,0,gabsl171.site,12,3,12,0,1,1,20,"fziegler,com",,0,0,0,0,0,0,0,0
http,galactose.pw,pw,galactose.pw,,,0,159.89.240.50,12,2,12,0,0,1,19,"galactose,pw",,2,5.5,0,0,2,9,5.5,0
http,game-load.ru,ru,game-load.ru,,,0,104.27.176.115,12,2,12,0,0,1,19,"game-load,ru",,2,5.5,0,0,2,9,5.5,0
http,gamesharck.com,com,gamesharck.com,,,0,91.195.240.87,14,3,14,0,0,1,21,"gamesharck,com",,2,6.5,0,0,2,10,6.5,0
http,garagemapp.com,com,garagemapp.com,,,0,91.195.240.89,14,3,14,0,0,1,21,"garagemapp,com",,2,6.5,0,0,2,10,6.5,0
http,gastd9ja.tk,tk,gastd9ja.tk,,,0,195.20.43.104,11,2,11,0,0,1,18,"gastd9ja,tk",,2,5.0,0,0,2,8,5.0,0
http,gayetnews.com,com,gayetnews.com,,,0,204.11.56.48,13,3,13,0,0,1,20,"gayetnews,com",,2,6.0,0,0,2,9,6.0,0
http,gbuso.ru,ru,gbuso.ru,,,0,87.236.19.190,8,2,8,0,0,1,15,"gbuso,ru",,2,3.5,0,0,2,5,3.5,0
http,gecermuhendislik.com,com,gecermuhendislik.com,,,0,77.245.159.20,20,3,20,0,0,1,27,"gecermuhendislik,com",,2,9.5,0,0,2,16,9.5,0
http,gendered.us,us,gendered.us,,,0,162.248.246.162,11,2,11,0,0,1,18,"gendered,us",,2,5.0,0,0,2,8,5.0,0
http,geodiaspora.com.ua,com.ua,geodiaspora.com.ua,,,0,85.118.96.100,18,6,18,0,0,2,25,"geodiaspora,com,ua",,3,5.333333333333333,0,0,3,11,5.333333333333333,0
http,gesbank.iasoft.es,es,iasoft.es,,,0,80.253.65.7,17,2,9,0,0,2,24,"gesbank,iasoft,es",,3,5.0,0,0,3,7,5.0,0
http,get24update.havingbestcenter2sitestreamingnow.date,date,havingbestcenter2sitestreamingnow.date,,,0,62.210.5.203,50,4,38,0,0,2,57,"get24update,havingbestcenter2sitestreamingnow,date",,3,16.0,0,0,3,33,16.0,0
http,getdealakamaitheclicks.icu,icu,getdealakamaitheclicks.icu,,,0,62.210.5.203,26,3,26,0,0,1,33,"getdealakamaitheclicks,icu",,2,12.5,0,0,2,22,12.5,0
http,getgreatadvancetheclicks.icu,icu,getgreatadvancetheclicks.icu,,,0,62.210.5.203,28,3,28,0,0,1,35,"getgreatadvancetheclicks,icu",,2,13.5,0,0,2,24,13.5,0
http,getnewsoft.thesite4playworkingflash.icu,icu,thesite4playworkingflash.icu,,,0,62.210.5.203,39,3,28,0,0,2,46,"getnewsoft,thesite4playworkingflash,icu",,3,12.333333333333334,0,0,3,24,12.333333333333334,0
http,getsto.review,review,getsto.review,,,0,62.210.5.203,13,6,13,0,0,1,20,"getsto,review",,2,6.0,0,0,2,6,6.0,0
http,getupdate.yourgreatsite-findlink.icu,icu,yourgreatsite-findlink.icu,,,0,62.210.5.203,36,3,26,0,0,2,43,"getupdate,yourgreatsite-findlink,icu",,3,11.333333333333334,0,0,3,22,11.333333333333334,0
http,ggsearch.certified-toolbar.com,com,certified-toolbar.com,,,0,62.210.5.203,30,3,21,0,0,2,37,"ggsearch,certified-toolbar,com",,3,9.333333333333334,0,0,3,17,9.333333333333334,0
http,gianlucamanzana.com,com,gianlucamanzana.com,,,0,62.210.5.203,19,3,19,0,0,1,26,"gianlucamanzana,com",,2,9.0,0,0,2,15,9.0,0
http,gillsbedrooms.co.uk,co.uk,gillsbedrooms.co.uk,,,0,185.17.183.176,19,5,19,0,0,2,26,"gillsbedrooms,co,uk",,3,5.666666666666667,0,0,3,13,5.666666666666667,0
http,gitrgc17.gribbio.com,com,gribbio.com,,,0,54.148.183.107,20,3,11,0,0,2,27,"gitrgc17,gribbio,com",,3,6.0,0,0,3,8,6.0,0
http,glassservice-beograd.com,com,glassservice-beograd.com,,,0,132.148.223.73,24,3,24,0,0,1,31,"glassservice-beograd,com",,2,11.5,0,0,2,20,11.5,0
http,globalkissan.com,com,globalkissan.com,,,0,46.30.215.214,16,3,16,0,0,1,23,"globalkissan,com",,2,7.5,0,0,2,12,7.5,0
http,glswp31.sprintsoft.ro,ro,sprintsoft.ro,,,0,46.30.215.214,21,2,13,0,0,2,28,"glswp31,sprintsoft,ro",,3,6.333333333333333,0,0,3,10,6.333333333333333,0
http,gnaa.eu,eu,gnaa.eu,,,0,66.187.72.188,7,2,7,0,0,1,14,"gnaa,eu",,2,3.0,0,0,2,4,3.0,0
http,gobart.home.pl,pl,home.pl,,,0,79.96.17.32,14,2,7,0,0,2,21,"gobart,home,pl",,3,4.0,0,0,3,6,4.0,0
http,gohdinc.click,click,gohdinc.click,,,0,208.100.26.251,13,5,13,0,0,1,20,"gohdinc,click",,2,6.0,0,0,2,7,6.0,0
http,goldsalondubai.com,com,goldsalondubai.com,,,0,159.253.213.213,18,3,18,0,0,1,25,"goldsalondubai,com",,2,8.5,0,0,2,14,8.5,0
http,goodladies.net,net,goodladies.net,,,0,159.253.213.213,14,3,14,0,0,1,21,"goodladies,net",,2,6.5,0,0,2,10,6.5,0
http,gooline.pk,pk,gooline.pk,,,0,89.107.58.132,10,2,10,0,0,1,17,"gooline,pk",,2,4.5,0,0,2,7,4.5,0
http,gossipexpert.com,com,gossipexpert.com,,,0,209.99.40.223,16,3,16,0,0,1,23,"gossipexpert,com",,2,7.5,0,0,2,12,7.5,0
http,gpandp-my.sharepoint.com,com,sharepoint.com,,,0,13.107.136.9,24,3,14,0,0,2,31,"gpandp-my,sharepoint,com",,3,7.333333333333333,0,0,3,10,7.333333333333333,0
http,gradt.de,de,gradt.de,,,0,81.169.145.149,8,2,8,0,0,1,15,"gradt,de",,2,3.5,0,0,2,5,3.5,0
http,grangermortgage.com,com,grangermortgage.com,,,0,81.169.145.149,19,3,19,0,0,1,26,"grangermortgage,com",,2,9.0,0,0,2,15,9.0,0
http,greatbeautyadvice.com,com,greatbeautyadvice.com,,,0,46.252.207.1,21,3,21,0,0,1,28,"greatbeautyadvice,com",,2,10.0,0,0,2,17,10.0,0
http,greentec-wt.com,com,greentec-wt.com,,,0,185.10.73.238,15,3,15,0,0,1,22,"greentec-wt,com",,2,7.0,0,0,2,11,7.0,0
http,grilledcheesereviews.com,com,grilledcheesereviews.com,,,0,216.55.131.153,24,3,24,0,0,1,31,"grilledcheesereviews,com",,2,11.5,0,0,2,20,11.5,0
http,grouponynapolskiestokinarciarskie.one.pl,pl,one.pl,,,0,193.218.152.33,40,2,6,0,0,2,47,"grouponynapolskiestokinarciarskie,one,pl",,3,12.666666666666666,0,0,3,33,12.666666666666666,0
http,grupojpdecarvalho.com.br,com.br,grupojpdecarvalho.com.br,,,0,191.252.139.222,24,6,24,0,0,2,31,"grupojpdecarvalho,com,br",,3,7.333333333333333,0,0,3,17,7.333333333333333,0
http,gt74.ru,ru,gt74.ru,,,0,193.150.102.13,7,2,7,0,0,1,14,"gt74,ru",,2,3.0,0,0,2,4,3.0,0
http,guardset.info,info,guardset.info,,,0,81.171.17.144,13,4,13,0,0,1,20,"guardset,info",,2,6.0,0,0,2,8,6.0,0
http,gulf-industrial.com,com,gulf-industrial.com,,,0,91.103.216.110,19,3,19,0,0,1,26,"gulf-industrial,com",,2,9.0,0,0,2,15,9.0,0
http,gurusbases.tk,tk,gurusbases.tk,,,0,195.20.40.78,13,2,13,0,0,1,20,"gurusbases,tk",,2,6.0,0,0,2,10,6.0,0
http,gwegvfgpxlq.net,net,gwegvfgpxlq.net,,,0,195.20.40.78,15,3,15,0,0,1,22,"gwegvfgpxlq,net",,2,7.0,0,0,2,11,7.0,0
http,gwegvfgpxlq.net,net,gwegvfgpxlq.net,,,0,gyrostatic-offices.000webhostapp.com,15,3,15,0,1,2,43,"gwegvfgpxlq,net",,0,0,0,0,0,0,0,0
http,habarimoto24.com,com,habarimoto24.com,,,0,143.95.159.228,16,3,16,0,0,1,23,"habarimoto24,com",,2,7.5,0,0,2,12,7.5,0
http,hackfacebookaccount.com,com,hackfacebookaccount.com,,,0,103.224.182.251,23,3,23,0,0,1,30,"hackfacebookaccount,com",,2,11.0,0,0,2,19,11.0,0
http,hair-select.jp,jp,hair-select.jp,,,0,180.222.185.74,14,2,14,0,0,1,21,"hair-select,jp",,2,6.5,0,0,2,11,6.5,0
http,halomax.co.in,co.in,halomax.co.in,,,0,108.170.8.134,13,5,13,0,0,2,20,"halomax,co,in",,3,3.6666666666666665,0,0,3,7,3.6666666666666665,0
http,hangover.net,net,hangover.net,,,0,69.172.201.153,12,3,12,0,0,1,19,"hangover,net",,2,5.5,0,0,2,8,5.5,0
http,happysky.ucgalleries.com,com,ucgalleries.com,,,0,103.224.182.207,24,3,15,0,0,2,31,"happysky,ucgalleries,com",,3,7.333333333333333,0,0,3,11,7.333333333333333,0
http,harryspizzeria.com,com,harryspizzeria.com,,,0,184.168.131.241,18,3,18,0,0,1,25,"harryspizzeria,com",,2,8.5,0,0,2,14,8.5,0
http,havenproperty.com,com,havenproperty.com,,,0,69.172.201.153,17,3,17,0,0,1,24,"havenproperty,com",,2,8.0,0,0,2,13,8.0,0
http,hbr0.icu,icu,hbr0.icu,,,0,69.172.201.153,8,3,8,0,0,1,15,"hbr0,icu",,2,3.5,0,0,2,4,3.5,0
http,hdzbihjajce.org,org,hdzbihjajce.org,,,0,85.14.255.219,15,3,15,0,0,1,22,"hdzbihjajce,org",,2,7.0,0,0,2,11,7.0,0
http,heartsongroup.com,com,heartsongroup.com,,,0,192.185.109.95,17,3,17,0,0,1,24,"heartsongroup,com",,2,8.0,0,0,2,13,8.0,0
http,hehose.com,com,hehose.com,,,0,208.91.197.46,10,3,10,0,0,1,17,"hehose,com",,2,4.5,0,0,2,6,4.5,0
http,hellorewards52.stream,stream,hellorewards52.stream,,,0,151.106.51.67,21,6,21,0,0,1,28,"hellorewards52,stream",,2,10.0,0,0,2,14,10.0,0
http,help-cxbfdghfhdtre.ga,ga,help-cxbfdghfhdtre.ga,,,0,195.20.53.165,21,2,21,0,0,1,28,"help-cxbfdghfhdtre,ga",,2,10.0,0,0,2,18,10.0,0
http,help-hjgjhgkjjhk.ml,ml,help-hjgjhgkjjhk.ml,,,0,195.20.51.217,19,2,19,0,0,1,26,"help-hjgjhgkjjhk,ml",,2,9.0,0,0,2,16,9.0,0
http,help-kljnokhiuh.gq,gq,help-kljnokhiuh.gq,,,0,195.20.48.31,18,2,18,0,0,1,25,"help-kljnokhiuh,gq",,2,8.5,0,0,2,15,8.5,0
http,help-nbmjhgkjhkjko.gq,gq,help-nbmjhgkjhkjko.gq,,,0,195.20.52.21,21,2,21,0,0,1,28,"help-nbmjhgkjhkjko,gq",,2,10.0,0,0,2,18,10.0,0
http,help-rora.cf,cf,help-rora.cf,,,0,195.20.51.45,12,2,12,0,0,1,19,"help-rora,cf",,2,5.5,0,0,2,9,5.5,0
http,help3.usa.cc,cc,usa.cc,,,0,195.20.51.45,12,2,6,0,0,2,19,"help3,usa,cc",,3,3.3333333333333335,0,0,3,5,3.3333333333333335,0
http,hemoblast.pw,pw,hemoblast.pw,,,0,162.248.246.162,12,2,12,0,0,1,19,"hemoblast,pw",,2,5.5,0,0,2,9,5.5,0
http,hermanmillyx.download,download,hermanmillyx.download,,,0,162.248.246.162,21,8,21,0,0,1,28,"hermanmillyx,download",,2,10.0,0,0,2,12,10.0,0
http,hfgdgfhghfhd.net,net,hfgdgfhghfhd.net,,,0,162.248.246.162,16,3,16,0,0,1,23,"hfgdgfhghfhd,net",,2,7.5,0,0,2,12,7.5,0
http,hgebatiment.com,com,hgebatiment.com,,,0,185.154.138.141,15,3,15,0,0,1,22,"hgebatiment,com",,2,7.0,0,0,2,11,7.0,0
http,hiexgroup.co.uk,co.uk,hiexgroup.co.uk,,,0,198.54.117.197,15,5,15,0,0,2,22,"hiexgroup,co,uk",,3,4.333333333333333,0,0,3,9,4.333333333333333,0
http,hijack-52sa2.stream,stream,hijack-52sa2.stream,,,0,198.54.117.197,19,6,19,0,0,1,26,"hijack-52sa2,stream",,2,9.0,0,0,2,12,9.0,0
http,himachaldream.com,com,himachaldream.com,,,0,148.66.137.120,17,3,17,0,0,1,24,"himachaldream,com",,2,8.0,0,0,2,13,8.0,0
http,historykitchen.net,net,historykitchen.net,,,0,184.168.131.241,18,3,18,0,0,1,25,"historykitchen,net",,2,8.5,0,0,2,14,8.5,0
http,historykitchen.net,net,historykitchen.net,,,0,hkb46s1l0txqzg8oc0o170qmfb.net,18,3,18,0,1,1,37,"historykitchen,net",,0,0,0,0,0,0,0,0
http,hnescb.com,com,hnescb.com,,,0,154.210.206.3,10,3,10,0,0,1,17,"hnescb,com",,2,4.5,0,0,2,6,4.5,0
http,hoelhyispsdtdvrv.pw,pw,hoelhyispsdtdvrv.pw,,,0,208.100.26.251,19,2,19,0,0,1,26,"hoelhyispsdtdvrv,pw",,2,9.0,0,0,2,16,9.0,0
http,holydayandstyle.eu,eu,holydayandstyle.eu,,,0,208.100.26.251,18,2,18,0,0,1,25,"holydayandstyle,eu",,2,8.5,0,0,2,15,8.5,0
http,homesick.us,us,homesick.us,,,0,174.138.49.216,11,2,11,0,0,1,18,"homesick,us",,2,5.0,0,0,2,8,5.0,0
http,hopak-odesa.ved.bz,bz,ved.bz,,,0,195.123.217.95,18,2,6,0,0,2,25,"hopak-odesa,ved,bz",,3,5.333333333333333,0,0,3,11,5.333333333333333,0
http,hostd.5gbfree.com,com,5gbfree.com,,,0,195.123.217.95,17,3,11,0,0,2,24,"hostd,5gbfree,com",,3,5.0,0,0,3,7,5.0,0
http,hotel.beatissimatech.com,com,beatissimatech.com,,,0,195.123.217.95,24,3,18,0,0,2,31,"hotel,beatissimatech,com",,3,7.333333333333333,0,0,3,14,7.333333333333333,0
http,hotmaiel.com,com,hotmaiel.com,,,0,104.215.95.187,12,3,12,0,0,1,19,"hotmaiel,com",,2,5.5,0,0,2,8,5.5,0
http,householdhaircuts.com,com,householdhaircuts.com,,,0,104.215.95.187,21,3,21,0,0,1,28,"householdhaircuts,com",,2,10.0,0,0,2,17,10.0,0
http,howtoupdate.getgreatandsecurecontentstable.icu,icu,getgreatandsecurecontentstable.icu,,,0,104.215.95.187,46,3,34,0,0,2,53,"howtoupdate,getgreatandsecurecontentstable,icu",,3,14.666666666666666,0,0,3,30,14.666666666666666,0
http,hqnpkq.cn,cn,hqnpkq.cn,,,0,157.122.62.194,9,2,9,0,0,1,16,"hqnpkq,cn",,2,4.0,0,0,2,6,4.0,0
http,hss-mb.de,de,hss-mb.de,,,0,193.141.3.68,9,2,9,0,0,1,16,"hss-mb,de",,2,4.0,0,0,2,6,4.0,0
http,huas.net,net,huas.net,,,0,174.37.71.206,8,3,8,0,0,1,15,"huas,net",,2,3.5,0,0,2,4,3.5,0
http,humantoday.ru,ru,humantoday.ru,,,0,82.202.167.205,13,2,13,0,0,1,20,"humantoday,ru",,2,6.0,0,0,2,10,6.0,0
http,hussein.working.smtp.ru,ru,smtp.ru,,,0,82.202.167.205,23,2,7,0,0,3,30,"hussein,working,smtp,ru",,4,5.0,0,0,4,7,5.0,0
http,hydrocarbonreports.com,com,hydrocarbonreports.com,,,0,162.144.141.220,22,3,22,0,0,1,29,"hydrocarbonreports,com",,2,10.5,0,0,2,18,10.5,0
http,hzwtdjd.com,com,hzwtdjd.com,,,0,114.80.215.230,11,3,11,0,0,1,18,"hzwtdjd,com",,2,5.0,0,0,2,7,5.0,0
http,iaihbqwhebqwehabsd.com,com,iaihbqwhebqwehabsd.com,,,0,146.148.124.166,22,3,22,0,0,1,29,"iaihbqwhebqwehabsd,com",,2,10.5,0,0,2,18,10.5,0
http,ibrahimaburbaka1.ddns.net,ddns.net,ibrahimaburbaka1.ddns.net,,,0,146.148.124.166,25,8,25,0,0,2,32,"ibrahimaburbaka1,ddns,net",,3,7.666666666666667,0,0,3,16,7.666666666666667,0
http,icloud-updateaccsjp.serveirc.com,serveirc.com,icloud-updateaccsjp.serveirc.com,,,0,146.148.124.166,32,12,32,0,0,2,39,"icloud-updateaccsjp,serveirc,com",,3,10.0,0,0,3,19,10.0,0
http,id8.com.ph,com.ph,id8.com.ph,,,0,208.113.183.107,10,6,10,0,0,2,17,"id8,com,ph",,3,2.6666666666666665,0,0,3,3,2.6666666666666665,0
http,idocandids.com,com,idocandids.com,,,0,184.168.221.67,14,3,14,0,0,1,21,"idocandids,com",,2,6.5,0,0,2,10,6.5,0
http,iflyswairlines.com,com,iflyswairlines.com,,,0,184.168.221.67,18,3,18,0,0,1,25,"iflyswairlines,com",,2,8.5,0,0,2,14,8.5,0
http,iheyg.info,info,iheyg.info,,,0,184.168.221.80,10,4,10,0,0,1,17,"iheyg,info",,2,4.5,0,0,2,5,4.5,0
http,ikatantkj-5.blogspot.com,blogspot.com,ikatantkj-5.blogspot.com,,,0,172.217.167.161,24,12,24,0,0,2,31,"ikatantkj-5,blogspot,com",,3,7.333333333333333,0,0,3,11,7.333333333333333,0
http,illegalworld.org,org,illegalworld.org,,,0,62.75.213.194,16,3,16,0,0,1,23,"illegalworld,org",,2,7.5,0,0,2,12,7.5,0
http,imagemarketingwest.com,com,imagemarketingwest.com,,,0,74.124.211.102,22,3,22,0,0,1,29,"imagemarketingwest,com",,2,10.5,0,0,2,18,10.5,0
http,imagemarketingwest.com,com,imagemarketingwest.com,,,0,img001.com,22,3,22,0,1,1,17,"imagemarketingwest,com",,0,0,0,0,0,0,0,0
http,impaction.host,host,impaction.host,,,0,162.248.246.162,14,4,14,0,0,1,21,"impaction,host",,2,6.5,0,0,2,9,6.5,0
http,in.amateurxxxmag.com,com,amateurxxxmag.com,,,0,66.154.106.1,20,3,17,0,0,2,27,"in,amateurxxxmag,com",,3,6.0,0,0,3,13,6.0,0
http,indianadefense.com,com,indianadefense.com,,,0,23.20.239.12,18,3,18,0,0,1,25,"indianadefense,com",,2,8.5,0,0,2,14,8.5,0
http,industrias-lider.com.bo,com.bo,industrias-lider.com.bo,,,0,74.220.219.133,23,6,23,0,0,2,30,"industrias-lider,com,bo",,3,7.0,0,0,3,16,7.0,0
http,info.sandssecure.net,net,sandssecure.net,,,0,109.234.36.144,20,3,15,0,0,2,27,"info,sandssecure,net",,3,6.0,0,0,3,11,6.0,0
http,ingaros.com,com,ingaros.com,,,0,194.150.113.50,11,3,11,0,0,1,18,"ingaros,com",,2,5.0,0,0,2,7,5.0,0
http,innervate.stream,stream,innervate.stream,,,0,159.65.45.150,16,6,16,0,0,1,23,"innervate,stream",,2,7.5,0,0,2,9,7.5,0
http,innervate.stream,stream,innervate.stream,,,0,insomniac-grinder.000webhostapp.com,16,6,16,0,1,2,42,"innervate,stream",,0,0,0,0,0,0,0,0
http,install.rinkela.net,net,rinkela.net,,,0,104.102.246.31,19,3,11,0,0,2,26,"install,rinkela,net",,3,5.666666666666667,0,0,3,7,5.666666666666667,0
http,installworking.readysystems4sitesnow.icu,icu,readysystems4sitesnow.icu,,,0,104.102.246.31,40,3,25,0,0,2,47,"installworking,readysystems4sitesnow,icu",,3,12.666666666666666,0,0,3,21,12.666666666666666,0
http,integrativenutritiontherapy.com,com,integrativenutritiontherapy.com,,,0,185.61.152.71,31,3,31,0,0,1,38,"integrativenutritiontherapy,com",,2,15.0,0,0,2,27,15.0,0
http,internationalairfreight.com,com,internationalairfreight.com,,,0,103.9.170.141,27,3,27,0,0,1,34,"internationalairfreight,com",,2,13.0,0,0,2,23,13.0,0
http,intra.whatuseek.com,com,whatuseek.com,,,0,18.221.208.232,19,3,13,0,0,2,26,"intra,whatuseek,com",,3,5.666666666666667,0,0,3,9,5.666666666666667,0
http,inwealth.com.au,com.au,inwealth.com.au,,,0,116.90.57.16,15,6,15,0,0,2,22,"inwealth,com,au",,3,4.333333333333333,0,0,3,8,4.333333333333333,0
http,iosvrs1.xyz,xyz,iosvrs1.xyz,,,0,116.90.57.16,11,3,11,0,0,1,18,"iosvrs1,xyz",,2,5.0,0,0,2,7,5.0,0
http,ipoxoe.com,com,ipoxoe.com,,,0,43.255.29.37,10,3,10,0,0,1,17,"ipoxoe,com",,2,4.5,0,0,2,6,4.5,0
http,irdcap79turedre.rr.nu,nu,rr.nu,,,0,108.61.203.22,21,2,5,0,0,2,28,"irdcap79turedre,rr,nu",,3,6.333333333333333,0,0,3,15,6.333333333333333,0
http,irvurhtprophets.xyz,xyz,irvurhtprophets.xyz,,,0,192.64.119.225,19,3,19,0,0,1,26,"irvurhtprophets,xyz",,2,9.0,0,0,2,15,9.0,0
http,islamfr.net,net,islamfr.net,,,0,5.189.155.111,11,3,11,0,0,1,18,"islamfr,net",,2,5.0,0,0,2,7,5.0,0
http,issue-08ck8.stream,stream,issue-08ck8.stream,,,0,185.43.108.75,18,6,18,0,0,1,25,"issue-08ck8,stream",,2,8.5,0,0,2,11,8.5,0
http,issue-2egaq7.stream,stream,issue-2egaq7.stream,,,0,198.54.117.197,19,6,19,0,0,1,26,"issue-2egaq7,stream",,2,9.0,0,0,2,12,9.0,0
http,issue-45rt5.stream,stream,issue-45rt5.stream,,,0,198.54.117.197,18,6,18,0,0,1,25,"issue-45rt5,stream",,2,8.5,0,0,2,11,8.5,0
http,issue-91bq1.stream,stream,issue-91bq1.stream,,,0,38.133.143.13,18,6,18,0,0,1,25,"issue-91bq1,stream",,2,8.5,0,0,2,11,8.5,0
http,issue-adp50.stream,stream,issue-adp50.stream,,,0,192.254.75.158,18,6,18,0,0,1,25,"issue-adp50,stream",,2,8.5,0,0,2,11,8.5,0
http,issue-s70.stream,stream,issue-s70.stream,,,0,192.254.75.158,16,6,16,0,0,1,23,"issue-s70,stream",,2,7.5,0,0,2,9,7.5,0
http,italedily.eu,eu,italedily.eu,,,0,62.149.128.160,12,2,12,0,0,1,19,"italedily,eu",,2,5.5,0,0,2,9,5.5,0
http,itopu.com,com,itopu.com,,,0,184.168.221.43,9,3,9,0,0,1,16,"itopu,com",,2,4.0,0,0,2,5,4.0,0
http,ivivaldi.ru,ru,ivivaldi.ru,,,0,184.168.221.43,11,2,11,0,0,1,18,"ivivaldi,ru",,2,5.0,0,0,2,8,5.0,0
http,izeselet.hu,hu,izeselet.hu,,,0,104.28.6.231,11,2,11,0,0,1,18,"izeselet,hu",,2,5.0,0,0,2,8,5.0,0
http,jaaoljvg.com,com,jaaoljvg.com,,,0,104.28.6.231,12,3,12,0,0,1,19,"jaaoljvg,com",,2,5.5,0,0,2,8,5.5,0
http,jaimeadomicilio.com,com,jaimeadomicilio.com,,,0,192.185.149.136,19,3,19,0,0,1,26,"jaimeadomicilio,com",,2,9.0,0,0,2,15,9.0,0
http,janzwolinski.freehost.pl,pl,freehost.pl,,,0,195.114.0.86,24,2,11,0,0,2,31,"janzwolinski,freehost,pl",,3,7.333333333333333,0,0,3,12,7.333333333333333,0
http,java.fackidremioso.com,com,fackidremioso.com,,,0,195.114.0.86,22,3,17,0,0,2,29,"java,fackidremioso,com",,3,6.666666666666667,0,0,3,13,6.666666666666667,0
http,jbl.hk,hk,jbl.hk,,,0,98.142.97.18,6,2,6,0,0,1,13,"jbl,hk",,2,2.5,0,0,2,3,2.5,0
http,jclbu.com,com,jclbu.com,,,0,77.56.224.199,9,3,9,0,0,1,16,"jclbu,com",,2,4.0,0,0,2,5,4.0,0
http,jeeps.stream,stream,jeeps.stream,,,0,198.54.117.244,12,6,12,0,0,1,19,"jeeps,stream",,2,5.5,0,0,2,6,5.5,0
http,jerryzhang.cn,cn,jerryzhang.cn,,,0,47.91.170.222,13,2,13,0,0,1,20,"jerryzhang,cn",,2,6.0,0,0,2,10,6.0,0
http,jg.itxinshikong.com,com,itxinshikong.com,,,0,114.55.178.240,19,3,16,0,0,2,26,"jg,itxinshikong,com",,3,5.666666666666667,0,0,3,12,5.666666666666667,0
